#time, s3key, filesize
2021-01-02T10:50:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102105013_v5.276.0.cdf,1349307
2021-01-02T10:52:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102105243_v5.276.0.cdf,1260287
2021-01-02T10:55:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102105503_v5.276.0.cdf,1359590
2021-01-02T10:57:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102105733_v5.276.0.cdf,1264815
2021-01-02T10:59:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102105953_v5.276.0.cdf,1355021
2021-01-02T11:02:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102110223_v5.276.0.cdf,1255732
2021-01-02T11:04:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102110443_v5.276.0.cdf,1327400
2021-01-02T11:17:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/02/mms1_fgm_brst_l2_20210102111723_v5.276.0.cdf,487835
2021-01-03T14:39:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103143953_v5.276.0.cdf,1237355
2021-01-03T14:42:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103144213_v5.276.0.cdf,1237391
2021-01-03T14:44:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103144433_v5.276.0.cdf,1323509
2021-01-03T14:47:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103144703_v5.276.0.cdf,1235786
2021-01-03T14:49:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103144923_v5.276.0.cdf,1235215
2021-01-03T14:51:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103145143_v5.276.0.cdf,1238641
2021-01-03T14:54:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103145403_v5.276.0.cdf,1240997
2021-01-03T14:56:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103145623_v5.276.0.cdf,1242425
2021-01-03T14:58:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103145843_v5.276.0.cdf,1317273
2021-01-03T15:01:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103150113_v5.276.0.cdf,1244992
2021-01-03T15:03:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103150333_v5.276.0.cdf,1233583
2021-01-03T15:05:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103150553_v5.276.0.cdf,1228151
2021-01-03T15:08:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103150813_v5.276.0.cdf,1235069
2021-01-03T15:10:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103151033_v5.276.0.cdf,1235910
2021-01-03T15:12:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103151253_v5.276.0.cdf,1317100
2021-01-03T15:15:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103151523_v5.276.0.cdf,1229644
2021-01-03T15:17:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103151743_v5.276.0.cdf,1230112
2021-01-03T15:58:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103155823_v5.276.0.cdf,1338547
2021-01-03T16:00:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103160053_v5.276.0.cdf,1351787
2021-01-03T16:03:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103160323_v5.276.0.cdf,1363015
2021-01-03T16:05:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103160553_v5.276.0.cdf,1348882
2021-01-03T16:08:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103160823_v5.276.0.cdf,1342348
2021-01-03T16:10:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103161053_v5.276.0.cdf,1240265
2021-01-03T16:13:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103161313_v5.276.0.cdf,1342515
2021-01-03T16:15:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103161543_v5.276.0.cdf,1334075
2021-01-03T16:18:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103161813_v5.276.0.cdf,1342430
2021-01-03T16:20:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103162043_v5.276.0.cdf,1340372
2021-01-03T16:23:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103162313_v5.276.0.cdf,1334739
2021-01-03T20:07:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103200733_v5.276.0.cdf,1233450
2021-01-03T20:09:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103200953_v5.276.0.cdf,1147904
2021-01-03T20:12:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103201203_v5.276.0.cdf,1223565
2021-01-03T20:14:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103201423_v5.276.0.cdf,1146633
